10.0.2.15,10.0.2.255,138,138,UDP,7451,0,7451,100.0,0,150122159.75,205.0077841900416,0,0,4.559653202396834,0.5514696013957858,0.010175133388327103,20150.62546979866,nan,nan,10289.5,nan,nan,20.79043732612771,nan,nan,252,247.0077841900416,243,49.63291237221892
10.0.2.15,10.0.2.255,137,137,UDP,11418,0,11418,100.0,0,142952204.0,50.0,0,0,0.0,1.0,0.003993642518446235,12520.995357799773,nan,nan,348.75,nan,nan,0.0,nan,nan,92,92.0,92,79.8728503689247
10.0.2.15,186.50.139.76,15931,21963,UDP,9,0,9,100.0,0,6123243.0,72.0,0,0,0.0,1.0,0.00010582627539034463,765405.375,nan,nan,758119.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4698093804214531
10.0.2.15,186.18.3.72,15931,12054,UDP,19,0,19,100.0,0,6720635.0,108.89473684210526,0,0,55.9152504729887,0.47368421052631576,0.0003078578140309658,373368.6111111111,nan,nan,240671.5,nan,nan,3126.5152354570637,nan,nan,283,150.89473684210526,114,2.8271138069542534
10.0.2.15,82.231.139.51,15931,20205,UDP,17,0,17,100.0,0,6649120.5,99.17647058823529,0,0,49.3096283332858,0.5294117647058824,0.0002535673703010797,415570.03125,nan,nan,505298.875,nan,nan,2431.439446366782,nan,nan,259,141.1764705882353,114,2.5567291192872803
10.0.2.15,78.146.226.35,15931,16912,UDP,9,0,9,100.0,0,6130551.25,72.0,0,0,0.0,1.0,0.00010570011954471468,766318.90625,nan,nan,757688.5,nan,nan,0.0,nan,nan,114,114.0,114,1.468057215898815
10.0.2.15,82.216.40.29,15931,28172,UDP,9,0,9,100.0,0,6380580.0,72.0,0,0,0.0,1.0,0.00010155816555861692,797572.5,nan,nan,764284.25,nan,nan,0.0,nan,nan,114,114.0,114,1.410530077203013
10.0.2.15,95.233.190.157,15931,12498,UDP,9,0,9,100.0,0,6380363.75,72.0,0,0,0.0,1.0,0.00010156160767479754,797545.46875,nan,nan,764337.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4105778843721881
10.0.2.15,151.33.127.233,15931,22820,UDP,9,0,9,100.0,0,6380308.0,72.0,0,0,0.0,1.0,0.00010156249510211733,797538.5,nan,nan,764333.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4105902097516296
10.0.2.15,79.8.8.206,15931,11030,UDP,9,0,9,100.0,0,6383902.25,72.0,0,0,0.0,1.0,0.00010150531361911126,797987.78125,nan,nan,764325.0,nan,nan,0.0,nan,nan,114,114.0,114,1.4097960224876565
10.0.2.15,125.237.8.198,15931,29135,UDP,9,0,9,100.0,0,6383113.0,72.0,0,0,0.0,1.0,0.00010151786440252585,797889.125,nan,nan,764332.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4099703389239702
10.0.2.15,77.165.95.222,15931,20852,UDP,9,0,9,100.0,0,6382987.0,72.0,0,0,0.0,1.0,0.0001015198683625707,797873.375,nan,nan,764471.375,nan,nan,0.0,nan,nan,114,114.0,114,1.4099981717023706
10.0.2.15,2.192.219.237,15931,21159,UDP,9,0,9,100.0,0,6382868.75,72.0,0,0,0.0,1.0,0.00010152174913513615,797858.59375,nan,nan,764470.375,nan,nan,0.0,nan,nan,114,114.0,114,1.4100242935435574
10.0.2.15,108.28.164.88,15931,21272,UDP,9,0,9,100.0,0,6383411.25,72.0,0,0,0.0,1.0,0.00010151312121712353,797926.40625,nan,nan,764298.625,nan,nan,0.0,nan,nan,114,114.0,114,1.4099044613489378
10.0.2.15,84.127.116.2,15931,28784,UDP,9,0,9,100.0,0,6383290.25,72.0,0,0,0.0,1.0,0.00010151504547360979,797911.28125,nan,nan,764295.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4099311871334692
10.0.2.15,2.49.200.77,15931,25316,UDP,9,0,9,100.0,0,6383165.75,72.0,0,0,0.0,1.0,0.00010151702546655631,797895.71875,nan,nan,764291.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4099586870355043
10.0.2.15,79.56.195.50,15931,28772,UDP,9,0,9,100.0,0,6383039.75,72.0,0,0,0.0,1.0,0.00010151902939347981,797879.96875,nan,nan,764280.0,nan,nan,0.0,nan,nan,114,114.0,114,1.4099865193538863
10.0.2.15,67.175.176.31,15931,23386,UDP,9,0,9,100.0,0,6382918.0,72.0,0,0,0.0,1.0,0.00010152096580278801,797864.75,nan,nan,764273.625,nan,nan,0.0,nan,nan,114,114.0,114,1.4100134139276113
10.0.2.15,201.102.118.31,15931,21177,UDP,9,0,9,100.0,0,6382338.75,72.0,0,0,0.0,1.0,0.00010153017966963912,797792.34375,nan,nan,764002.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4101413843005435
10.0.2.15,79.31.0.167,15931,12692,UDP,9,0,9,100.0,0,6382218.75,72.0,0,0,0.0,1.0,0.0001015320886643066,797777.34375,nan,nan,764003.5,nan,nan,0.0,nan,nan,114,114.0,114,1.4101678981153694
10.0.2.15,81.67.116.188,15931,23426,UDP,9,0,9,100.0,0,6382148.0,72.0,0,0,0.0,1.0,0.0001015332142093853,797768.5,nan,nan,763911.875,nan,nan,0.0,nan,nan,114,114.0,114,1.410183530685907
10.0.2.15,79.0.77.231,15931,13224,UDP,9,0,9,100.0,0,6381192.0,72.0,0,0,0.0,1.0,0.00010154842543524783,797649.0,nan,nan,763696.875,nan,nan,0.0,nan,nan,114,114.0,114,1.4103947977117754
10.0.2.15,10.0.2.3,1026,53,UDP,851,0,851,100.0,0,150064877.0,46.44770857814336,0,0,14.003626483125025,0.381903642773208,0.00026339940957669926,176546.91411764707,nan,nan,790.5,nan,nan,196.10155467888055,nan,nan,108,88.44770857814336,74,5.670880601861287
10.0.2.15,74.125.39.105,1033,80,TCP,9,8,1,11.11111111111111,0,7916.25,16.22222222222222,0,0,45.637324988421106,0.7777777777777778,0.01844307595136586,989.53125,nan,nan,1045.5,nan,nan,2082.765432098766,nan,nan,200,71.11111111111111,62,1136.9019422074846
10.0.2.15,10.0.2.3,1034,53,UDP,8063,0,8063,100.0,0,7264436.0,59.918888751085206,0,0,2.4257024550115895,0.19285625697631154,0.06650564476030899,901.0711982138428,nan,nan,680.0,nan,nan,5.884032400249252,nan,nan,108,101.9188887510852,101,1109.9278732719235
10.0.2.15,77.67.20.244,1035,80,TCP,5,4,1,20.0,0,9947.0,40.4,0,0,80.05997751685919,0.6,0.020307630441339097,2486.75,nan,nan,901.375,nan,nan,6409.6,nan,nan,256,96.0,62,502.66411983512614
10.0.2.15,74.125.39.106,1036,80,TCP,8,7,1,12.5,0,6056.0,18.25,0,0,47.97851081473872,0.75,0.024108322324966975,865.1428571428571,nan,nan,1046.0,nan,nan,2301.9375,nan,nan,200,73.25,62,1321.003963011889
10.0.2.15,74.125.39.103,1037,80,TCP,10,8,2,20.0,0,6189373.0,29.2,0,0,57.683273138753144,0.6,4.7177638187260646e-05,687708.1111111111,nan,nan,818.0,nan,nan,3327.3599999999997,nan,nan,200,84.8,62,1.6156725406596113
10.0.2.15,74.125.39.147,1038,80,TCP,5,4,1,20.0,0,2488.25,29.2,0,0,56.912564517863714,0.4,0.058675776147895105,622.0625,nan,nan,517.625,nan,nan,3239.04,nan,nan,200,86.4,62,2009.4443886265447
10.0.2.15,74.125.39.99,1039,80,TCP,4,3,1,25.0,0,2111.75,36.5,0,0,62.151025735702866,0.5,0.0691369717059311,703.9166666666666,nan,nan,699.75,nan,nan,3862.75,nan,nan,200,92.5,62,1894.163608381674
10.0.2.15,74.125.39.106,1040,80,TCP,8,6,2,25.0,0,80616671.25,36.5,0,0,62.151025735702866,0.5,3.622079595602256e-06,11516667.32142857,nan,nan,906.0,nan,nan,3862.75,nan,nan,200,92.5,62,0.09923505741376043
10.0.2.15,74.125.39.147,1041,80,TCP,10,8,2,20.0,0,75643794.5,29.2,0,0,57.30479910094791,0.5,3.860197679533382e-06,8404866.055555556,nan,nan,731.0,nan,nan,3283.84,nan,nan,200,85.6,62,0.13219855066895145
10.0.2.15,10.0.2.2,68,67,UDP,63,0,63,100.0,0,143509399.25,307.0,0,0,0.0,1.0,0.00013477166026113095,2314667.72983871,nan,nan,2081157.0,nan,nan,0.0,nan,nan,349,349.0,349,0.4389956360297425
10.0.2.15,74.125.39.105,1043,80,TCP,4,3,1,25.0,0,2098.25,36.5,0,0,62.151025735702866,0.5,0.06958179435243655,699.4166666666666,nan,nan,697.0,nan,nan,3862.75,nan,nan,200,92.5,62,1906.3505302037413
10.0.2.15,186.18.3.72,1044,22725,TCP,121,119,2,1.6528925619834711,0,257483.0,0.39669421487603307,0,0,4.055485668226546,0.9752066115702479,0.00018642007433500464,2145.6916666666666,nan,nan,1055.0,nan,nan,16.446964005190914,nan,nan,98,54.46280991735537,62,469.93393738615754
10.0.2.15,82.231.139.51,1045,15814,TCP,120,118,2,1.6666666666666667,0,171973.0,0.4,0,0,4.072127481086789,0.975,0.0002791135817831869,1445.1512605042017,nan,nan,1420.75,nan,nan,16.582222222222235,nan,nan,98,54.46666666666667,62,697.7839544579672
10.0.2.15,173.213.112.208,1046,80,TCP,6,5,1,16.666666666666668,0,213385.0,79.5,0,0,177.19519996006915,0.6666666666666666,0.0022353961150033976,42677.0,nan,nan,1270.25,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,28.1181901258289
10.0.2.15,186.18.3.72,1047,22725,TCP,100,98,2,2.0,0,204764.25,0.48,0,0,4.4549298535442725,0.97,0.00023441591977115147,2068.3257575757575,nan,nan,1059.0,nan,nan,19.846399999999992,nan,nan,98,54.56,62,488.3664995232322
10.0.2.15,82.231.139.51,1048,15814,TCP,100,98,2,2.0,0,136474.0,0.48,0,0,4.4549298535442725,0.97,0.0003517153450474083,1378.5252525252524,nan,nan,1338.75,nan,nan,19.846399999999992,nan,nan,98,54.56,62,732.7403021821007
10.0.2.15,173.213.112.208,1049,80,TCP,6,5,1,16.666666666666668,0,10017.75,79.5,0,0,177.19519996006915,0.6666666666666666,0.04761548251852961,2003.55,nan,nan,1508.0,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,598.9368870255297
10.0.2.15,173.213.112.208,1050,80,TCP,8,5,3,37.5,0,10371.25,249.0,0,0,472.36558934791174,0.5,0.19206942268289742,1481.607142857143,nan,nan,1512.0,nan,nan,223129.25,nan,nan,1514,304.0,62,771.363143304809
10.0.2.15,173.213.112.208,1053,80,TCP,6,5,1,16.666666666666668,0,3599.0,79.5,0,0,177.19519996006915,0.6666666666666666,0.1325368157821617,719.8,nan,nan,683.0,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,1667.129758266185
10.0.2.15,173.213.112.208,1054,80,TCP,6,5,1,16.666666666666668,0,3934.75,79.5,0,0,177.19519996006915,0.6666666666666666,0.1212275239850054,786.95,nan,nan,697.75,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,1524.8745155346592
10.0.2.15,173.213.112.208,1055,80,TCP,6,5,1,16.666666666666668,0,3932.0,79.5,0,0,177.19519996006915,0.6666666666666666,0.12131230925737538,786.4,nan,nan,838.0,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,1525.940996948118
10.0.2.15,173.213.112.208,1056,80,TCP,6,5,1,16.666666666666668,0,4270.0,79.5,0,0,177.19519996006915,0.6666666666666666,0.1117096018735363,854.0,nan,nan,689.0,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,1405.152224824356
10.0.2.15,173.213.112.208,1057,80,TCP,6,5,1,16.666666666666668,0,3587.0,79.5,0,0,177.19519996006915,0.6666666666666666,0.1329802063005297,717.4,nan,nan,687.25,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,1672.7069974909396
10.0.2.15,173.213.112.208,1058,80,TCP,6,5,1,16.666666666666668,0,16291.75,79.5,0,0,177.19519996006915,0.6666666666666666,0.029278622615741098,3258.35,nan,nan,1109.0,nan,nan,31398.138888888887,nan,nan,531,134.83333333333334,62,368.2845612042905
10.0.2.15,74.125.39.105,1059,80,TCP,9,7,2,22.22222222222222,0,73864691.0,32.44444444444444,0,0,59.83268853464593,0.5555555555555556,3.953174325199573e-06,9233086.375,nan,nan,761.5,nan,nan,3579.9506172839506,nan,nan,200,88.22222222222223,62,0.12184441413286357
10.0.2.15,74.125.39.105,1060,80,TCP,5,4,1,20.0,0,2767.0,29.2,0,0,57.683273138753144,0.6,0.052764727141308275,691.75,nan,nan,492.5,nan,nan,3327.3599999999997,nan,nan,200,84.8,62,1807.0112034694614
10.0.2.15,74.125.39.105,1061,80,TCP,4,3,1,25.0,0,2086.0,36.5,0,0,62.151025735702866,0.5,0.06999041227229147,695.3333333333334,nan,nan,689.0,nan,nan,3862.75,nan,nan,200,92.5,62,1917.5455417066155
10.0.2.15,74.125.39.105,1062,80,TCP,8,6,2,25.0,0,1234299.75,36.5,0,0,62.151025735702866,0.5,0.00023657138389601067,176328.5357142857,nan,nan,688.75,nan,nan,3862.75,nan,nan,200,92.5,62,6.481407777972895
10.0.2.15,74.125.39.105,1063,80,TCP,10,8,2,20.0,0,1235974.0,29.2,0,0,57.683273138753144,0.6,0.00023625092437219554,137330.44444444444,nan,nan,691.0,nan,nan,3327.3599999999997,nan,nan,200,84.8,62,8.090785081239574
10.0.2.15,173.213.112.208,1064,80,TCP,16,11,5,31.25,0,74204629.25,184.125,0,0,370.11955416459693,0.5625,3.9701027143128e-05,4946975.283333333,nan,nan,1116.5,nan,nan,136988.484375,nan,nan,1514,239.125,62,0.21561997090632995
10.0.2.15,173.213.112.208,1065,80,TCP,12,10,2,16.666666666666668,0,74205270.0,79.5,0,0,177.19519996006912,0.6666666666666666,1.2856229752954204e-05,6745933.636363637,nan,nan,836.0,nan,nan,31398.138888888876,nan,nan,531,134.83333333333334,62,0.16171358179816608
10.0.2.15,173.213.112.208,1066,80,TCP,12,10,2,16.666666666666668,0,74205521.25,79.5,0,0,177.19519996006912,0.6666666666666666,1.2856186223474577e-05,6745956.4772727275,nan,nan,912.75,nan,nan,31398.138888888876,nan,nan,531,134.83333333333334,62,0.16171303425754185
10.0.2.15,173.213.112.208,1067,80,TCP,12,10,2,16.666666666666668,0,74205169.75,79.5,0,0,177.19519996006912,0.6666666666666666,1.2856247121515412e-05,6745924.5227272725,nan,nan,703.0,nan,nan,31398.138888888876,nan,nan,531,134.83333333333334,62,0.16171380027063412
10.0.2.15,173.213.112.208,1068,80,TCP,12,10,2,16.666666666666668,0,74217178.0,79.5,0,0,177.19519996006912,0.6666666666666666,1.2854166996217506e-05,6747016.181818182,nan,nan,710.0,nan,nan,31398.138888888876,nan,nan,531,134.83333333333334,62,0.16168763517254725
10.0.2.15,173.213.112.208,1069,80,TCP,12,10,2,16.666666666666668,0,74247709.25,79.5,0,0,177.19519996006912,0.6666666666666666,1.2848881260265952e-05,6749791.75,nan,nan,1522.0,nan,nan,31398.138888888876,nan,nan,531,134.83333333333334,62,0.1616211479278736
10.0.2.15,173.213.112.208,1070,80,TCP,12,10,2,16.666666666666668,0,74248774.0,79.5,0,0,177.19519996006912,0.6666666666666666,1.2848697003401027e-05,6749888.545454546,nan,nan,832.25,nan,nan,31398.138888888876,nan,nan,531,134.83333333333334,62,0.16161883023145945
